review_id,analysis_number,analysis_name,k,total_N,total_cases,beta,lambda,r2
CD001837_pub4,2,Combined (pharmacotherapy + behavioural) support versus no support post-discharge,7,2804.0,496.0,1.1114459043370197,0.08891353091473397,0.3034880683790082
CD001837_pub4,2,Health system telephone counselling vs quitline,3,1627.0,281.0,0.45132989712868266,9.946077477389167,0.9919264376496808
CD001837_pub4,2,Patients with respiratory disease,6,397.0,104.0,1.41337608458547,0.02423362296759603,0.8766609471224905
CD001837_pub4,3,Patients with stroke,3,198.0,69.0,1.039288922725205,0.26831854313836473,0.0961978704542159
CD001837_pub4,3,Varenicline vs placebo or no varenicline,4,416.0,121.0,1.1680471010358915,0.11088533333527968,0.8951687883555612
CD001837_pub4,4,Combined (pharmacotherapy + behavioural) support vs neither,7,2804.0,496.0,1.1267313312938234,0.08445351826906632,0.3251143367082501
CD001909_pub4,1,Ataxia,12,903.0,160.0,1.2795826801494552,0.03533381442328366,0.749476584253742
CD001909_pub4,1,Treatment withdrawal,14,1043.0,180.0,1.404354533929533,0.010057644602832205,0.9089533779150307
CD001909_pub4,1,≥ 50% reduction in seizure frequency (intention-to-treat analysis),25,1380.0,384.0,1.1297615205443845,0.09999412060055272,0.30318596403036235
CD001909_pub4,2,Dizziness,13,1024.0,168.0,1.2484235150093594,0.03873592805604468,0.3752693767216373
CD001909_pub4,2,≥ 50% reduction in seizure frequency (worst-case analysis),12,690.0,192.0,1.2044474266160476,0.07283907099873113,0.39047682040850984
CD001909_pub4,3,Fatigue,12,881.0,80.0,0.7166999334708231,0.5612729456555505,0.9479699077764905
CD001909_pub4,3,≥ 50% reduction in seizure frequency (best-case analysis),12,690.0,308.0,1.3193187332868064,0.05703482859450396,0.5830814635063158
CD001909_pub4,4,Nausea,12,883.0,155.0,1.2569995598135857,0.04000337817039595,0.7644951780770763
CD001909_pub4,5,Somnolence,13,1024.0,136.0,0.999371181751847,0.13586227439270765,5.010845151753873e-05
CD001909_pub4,6,Diplopia,3,618.0,177.0,0.8684027685924801,0.7076023549925102,0.7081573377344135
CD001909_pub4,7,Headache,5,837.0,241.0,0.9562441661866369,0.4168789902550086,0.12954832651539583
CD001920_pub4,5,Adverse events,4,352.0,86.0,1.6381826157640622,0.004109722571901283,0.39585624943449416
CD001920_pub4,6,Adverse events,8,292.0,41.0,1.1530106133807614,0.05976258858139164,0.039452020224112094
CD001920_pub4,6,Functional task training compared to other approaches: Adverse events,6,237.0,32.0,4.281791202569087,3.7116510769576938e-09,0.724269869342612
CD001939_pub5,1,All-cause mortality,16,389.0,97.0,1.5170349263597775,0.015257035556146827,0.5895570001050798
CD001939_pub5,2,Hepatic encephalopathy,17,424.0,191.0,0.8970912283625609,0.7929837544667301,0.5144255519657817
CD001939_pub5,3,Serious adverse events: nausea and diarrhoea,6,477.0,58.0,0.6546107682486647,0.9090104099543479,0.8690908812251328
CD001939_pub5,6,Subgroup analysis: all-cause mortality: mode of administration,16,389.0,97.0,1.4426595173822245,0.023615900114010466,0.4147088349898299
CD001939_pub5,7,Subgroup analysis: all-cause mortality: type of hepatic encephalopathy,16,389.0,97.0,1.514014645415282,0.015438681560695054,0.5928654535093725
CD001939_pub5,8,Subgroup analysis: all-cause mortality: type of control,17,401.0,97.0,1.4191214453424643,0.026191252288768424,0.38418135876295323
CD001939_pub5,9,Subgroup analysis: all-cause mortality: type of data,16,389.0,97.0,1.4461337019293699,0.023457870572071226,0.4154041620515294
CD001939_pub5,10,Subgroup analysis: hepatic encephalopathy: mode of administration,17,424.0,191.0,0.8754319761341705,0.8999698499387727,0.623386983334099
CD001939_pub5,11,Subgroup analysis: hepatic encephalopathy: overt or minimal&nbsp;,17,424.0,191.0,0.8990331053083117,0.7815260190945558,0.5024323701898903
CD001939_pub5,12,Subgroup analysis: hepatic encephalopathy: type of control,16,413.0,187.0,0.875112655079954,0.9110223817151129,0.6353292018310945
CD001939_pub5,13,Subgroup analysis: hepatic encephalopathy: type of data,17,424.0,191.0,0.8754618143389735,0.9144175293254032,0.7103938061461097
CD001939_pub5,14,Sensitivity analysis: all-cause mortality: low risk of bias,5,109.0,11.0,1.2285530292746052,0.019531016784334745,0.07094008846522237
CD001939_pub5,15,Sensitivity analysis: all-cause mortality: excluding trials with lactulose or neomycin controls,11,263.0,61.0,1.5932450240754368,0.012872476250008175,0.503895552094793
CD001939_pub5,16,Sensitivity analysis: all-cause mortality: trials with lactulose or neomycin control,4,115.0,36.0,1.2783654939371494,0.0750306746285236,0.4916852935596624
CD001939_pub5,17,Sensitivity analysis: all-cause mortality: only participants with cirrhosis,15,379.0,97.0,1.3207451547611848,0.047459904845670725,0.3750792808837978
CD001939_pub5,18,Sensitivity analysis: hepatic encephalopathy: low risk of bias,5,109.0,47.0,0.7425127999974306,1.3591496367140237,0.6916062008953429
CD001939_pub5,19,Sensitivity analysis: hepatic encephalopathy: publication status,17,424.0,191.0,0.8970912283625609,0.7929837544667301,0.5144255519657817
CD001939_pub5,20,Sensitivity analysis: hepatic encephalopathy: excluding trials with lactulose or neomycin controls,12,298.0,151.0,0.9063468407683315,0.8270186682750534,0.5064090285217512
CD001939_pub5,21,Sensitivity analysis: hepatic encephalopathy: trials with lactulose or neomycin control,4,115.0,36.0,0.8690206224809706,0.5828866594544388,0.5536115652117316
CD001939_pub5,22,Sensitivity analysis: hepatic encephalopathy: only participants with cirrhosis,16,414.0,188.0,0.890928318053702,0.8337198424612327,0.5062545590727514
CD002042_pub6,1,Participants exposed to blood transfusion (all trials),44,12531.0,5946.0,0.983807608694639,0.5555525847653422,0.073329952912917
CD002042_pub6,2,Participants exposed to blood transfusion by clinical specialties,46,12623.0,5970.0,0.9846247392335956,0.5449063007938677,0.06773840815367493
CD002042_pub6,3,Participants exposed to blood transfusion by threshold difference,33,10406.0,4993.0,0.938893259760601,0.8189844980232448,0.6135269171883679
CD002042_pub6,4,30-day mortality,4,1163.0,27.0,0.5248821519625244,0.6595783336067074,0.9827715918022927
CD002042_pub6,4,Participants exposed to blood transfusion by restrictive threshold,35,8625.0,4307.0,0.9854246621943675,0.5486861127309917,0.05189217262363721
CD002042_pub6,5,30-day mortality: subgroup by clinical specialties,5,1226.0,29.0,0.9383071974460776,0.048074508520403535,0.09342895286120045
CD002042_pub6,6,30-day mortality,33,10374.0,831.0,0.8985975051645217,0.20265232605392136,0.3753286727737942
CD002042_pub6,6,30-day mortality: subgroup by prospective trial registration vs no prospective registration,4,1163.0,27.0,0.5454192869360849,0.5702127641738066,0.9779391814784911
CD002042_pub6,7,30-day mortality: sensitivity analysis by allocation concealment,3,1110.0,27.0,0.5300108358541069,0.6566009387585386,0.9999459139018776
CD002042_pub6,7,30-day mortality: subgroup by restrictive haemoglobin level,31,8374.0,658.0,0.9418072435624897,0.14351499892154618,0.12764938684802796
CD002042_pub6,8,30-day mortality (sensitivity analysis excluding Maitland study),3,376.0,14.0,0.0,14.000000000000004,1.0
CD002042_pub6,8,30-day mortality: subgroup by clinical specialties (random-effects model),34,10409.0,835.0,0.8872067017937874,0.22407672112076443,0.36838772153024635
CD002042_pub6,9,30-day mortality: subgroup by clinical specialties (fixed-effect model),34,10409.0,835.0,0.8872067017937874,0.22407672112076443,0.36838772153024635
CD002042_pub6,10,30-day mortality: subgroup by prospective trial registration vs no prospective registration,33,10374.0,831.0,0.9140418738252357,0.1685542457555558,0.2940516696898764
CD002042_pub6,11,30-day mortality: sensitivity analysis by allocation concealment,27,9593.0,808.0,0.9741945373505769,0.10870658758270044,0.01938069250640384
CD002042_pub6,12,30-day mortality sensitivity analysis excluding trials at high risk of non-anaemic participants,23,6607.0,678.0,0.9499978156734863,0.1585789376236371,0.1123356192740329
CD002042_pub6,13,In-hospital mortality (as defined by triallists),14,3271.0,323.0,1.6716485286756169,0.0004680846315021661,0.5243115131866243
CD002042_pub6,14,90-day mortality,7,2075.0,419.0,1.1372678675497176,0.07621544018160131,0.17163788564477578
CD002042_pub6,15,"6-month, 12-month mortality",16,9314.0,1330.0,0.7780503333963873,0.720955153347196,0.6052149643987312
CD002042_pub6,17,Morbidity: myocardial infarction,24,8955.0,386.0,1.3776862136867216,0.0010537270164951054,0.5684661716061632
CD002042_pub6,17,Morbidity: pneumonia,3,1158.0,27.0,0.589554185695929,0.4311548422931366,0.7341343254004162
CD002042_pub6,18,Morbidity: congestive heart failure,15,5035.0,202.0,0.8047696764108632,0.16067145877405217,0.6199907944251863
CD002042_pub6,19,Morbidity: cerebrovascular accident (CVA) – stroke,21,8747.0,127.0,0.7932347443360712,0.06963381741919733,0.49755514469659023
CD002042_pub6,20,Morbidity: infection (composite),26,9943.0,1256.0,1.1639607128821932,0.037142655037877156,0.10648044559593195
CD002042_pub6,21,Morbidity: pneumonia,16,4760.0,387.0,0.6092849930554576,1.7313279814110385,0.6983224706148619
CD002042_pub6,22,Morbidity: sepsis/bacteraemia,12,4321.0,461.0,0.9808936115627547,0.15148407478533313,0.004097259171030543
CD002042_pub6,23,Morbidity: sepsis,7,1709.0,289.0,1.4874601877744809,0.004261423644478597,0.8276784366176484
CD002042_pub6,24,Morbidity: bacteraemia,8,3154.0,172.0,0.959114818518991,0.07691685259928364,0.010439535173931924
CD002042_pub6,26,Morbidity: wound infection,11,3016.0,104.0,2.4677422179037922,2.615282533840356e-07,0.9873331804382612
CD002042_pub6,27,Morbidity: thromboembolism,15,4193.0,46.0,0.7465675341383871,0.05792888814167396,0.8075236589186006
CD002042_pub6,28,Morbidity: rebleeding,11,3756.0,500.0,1.354338107935627,0.00914434030967818,0.8033721355422683
CD002042_pub6,29,Morbidity: clinically significant bleeding through thrombocytopaenia at longest follow-up,3,237.0,66.0,0.5186811083772176,3.5604278377390832,0.9315843699315894
CD002042_pub6,30,Morbidity: acute kidney injury (AKI),12,6787.0,1347.0,1.4847676116330584,0.003550251873766347,0.8784785586911064
CD002042_pub6,31,Morbidity: renal failure requiring dialysis/replacement therapy,6,3396.0,201.0,1.1060523590479858,0.034485885744357056,0.03384494065811716
CD002042_pub6,32,Morbidity: delirium,10,3472.0,414.0,1.010067914530256,0.09134114219450525,0.004551050974683002
CD002042_pub6,33,Adverse events (composite of all),11,4412.0,50.0,0.6312506538748963,0.1654636627865524,0.40531967286142645
CD002042_pub6,34,Adverse events (serious only),7,3377.0,29.0,1.3926024789023743,0.0002730133089410844,0.16348871647274033
CD002052_pub4,3,All‐cause mortality until hospital discharge,3,63.0,11.0,0.942117177046264,0.18202590663085297,0.01189215647326225
CD002052_pub4,6,Intraventricular haemorrhage (any grade),4,85.0,28.0,1.0471507201052663,0.30320158225835164,0.053732427612032674
CD002052_pub4,7,Pneumothorax,5,115.0,10.0,0.3007011511148422,2.252718592323389,0.9867643757769183
CD002112_pub2,2,Number of children achieving 14 consecutive dry nights by the end of treatment,91,3634.0,1652.0,1.2195507854366423,0.06939017697706977,0.651653865004109
CD002112_pub2,3,Number of children dry at follow-up (maintaining 14 consecutive dry nights after stopping treatment),9,491.0,157.0,0.9777881278481558,0.3234368918890646,0.01856934131134258
CD002112_pub2,4,Adverse events,8,478.0,88.0,0.8699528991781759,0.29874251038117994,0.17611966178971616
CD002112_pub2,4,Number of children dry at follow-up (maintaining 14 consecutive dry nights after stopping treatment),22,976.0,342.0,1.427929665548766,0.018677952372408217,0.542182520250921
CD002112_pub2,4,Number of children relapsing after cessation of treatment,6,277.0,153.0,0.7613979965653223,2.0919513823320695,0.9899990122033464
CD002112_pub2,5,Adverse events,3,186.0,12.0,4.036427025828711,1.218689750370659e-08,0.6466968912296585
CD002112_pub2,5,Number of children relapsing after cessation of treatment,3,195.0,89.0,0.8183698358754925,1.1713414472145458,0.9570694151188907
CD002115_pub6,2,Number of participants with self-reported improvement in constipation (dichotomous),5,256.0,172.0,1.2194656605592384,0.21189815102141432,0.7755198566888188
CD002115_pub6,11,Number of participants with adverse effects (dichotomous),4,155.0,4.0,0.5913370578340938,0.20293153523831373,0.9274566438342198
CD002115_pub6,13,Number of participants with adverse events (dichotomous),4,149.0,13.0,3.554290586765313,2.054500924878606e-07,0.8075125908361506
CD002118_pub7,1,Clinical pregnancy rate,32,3474.0,1502.0,0.9329770243235451,0.6730216497312026,0.4133203689136239
CD002118_pub7,1,Embryo freezing rate,15,1702.0,1032.0,1.005040469768472,0.4053888690189845,0.000650582498028629
CD002118_pub7,1,Failure to transfer any embryos (per couple),17,1848.0,105.0,1.16827666857597,0.023886027538580136,0.2481845836395148
CD002118_pub7,1,Live birth following fresh transfer,15,1680.0,612.0,1.0585293028073002,0.25244463076740914,0.6746891520019889
CD002118_pub7,1,Miscarriage,21,2620.0,226.0,1.2372291740282662,0.015781356221572496,0.6949882117185974
CD002118_pub7,1,Multiple pregnancy,22,2669.0,211.0,1.0714956744848847,0.06477085554032819,0.14209686117043396
CD002118_pub7,2,Clinical pregnancy rate: grouped by number of embryos transferred,30,3105.0,1343.0,0.985891672996522,0.46444973994583333,0.04891520094548851
CD002118_pub7,2,Live birth following fresh transfer: grouped by number of embryos transferred,15,1680.0,612.0,1.0996225365265022,0.19169495636379796,0.5247719591752226
CD002118_pub7,2,Miscarriage rate per fresh clinical pregnancy,21,1174.0,226.0,1.1857057313014716,0.061912319628038656,0.5283062883295412
CD002118_pub7,2,Multiple pregnancy: grouped by number of embryos transferred,22,2669.0,211.0,1.032414605599636,0.08579249661502278,0.024131409229722123
CD002118_pub7,3,Clinical pregnancy rate: grouped by prognosis,32,3474.0,1502.0,0.922809504210903,0.7275606547152902,0.5496642094593389
CD002118_pub7,3,Live birth following fresh transfer: grouped by prognosis,15,1680.0,612.0,1.023380826775355,0.32127533051233187,0.08887180306346898
CD002118_pub7,3,Multiple pregnancy: grouped by prognosis,22,2669.0,211.0,1.0644084288765983,0.06828011568288177,0.11247470261173309
CD002118_pub7,4,Clinical pregnancy rate: grouped by day of randomisation,32,3474.0,1502.0,0.9260816800958156,0.7105023568944686,0.5152808827124656
CD002118_pub7,4,Live birth following fresh transfer: grouped by day of randomisation,15,1680.0,612.0,1.0716893072285427,0.22932740905604415,0.6770240569166908
CD002118_pub7,4,Multiple pregnancy: grouped by day of randomisation,22,2675.0,211.0,1.031502122061713,0.08795337993531843,0.021783004734764577
CD002118_pub7,5,High-order pregnancies (more than 2 gestational sacs),12,1125.0,5.0,0.5702188991668076,0.06702669025035371,0.615575220562073
CD002122_pub3,1,Pain (dichotomous),13,1363.0,1027.0,0.9561557228184782,1.0949575268497123,0.3766025785357059
CD002122_pub3,1,Patient satisfaction,5,280.0,196.0,0.8716384676650841,1.4574911720453472,0.9681071196807358
CD002122_pub3,2,Adverse effects,57,3924.0,487.0,1.6937366670860796,0.0003617456508824615,0.8754458900361264
CD002122_pub3,2,Pain (dichotomous),9,606.0,269.0,0.9089101194078584,0.7140064430035776,0.4089167781152363
CD002122_pub3,3,Adverse effects,28,623.0,103.0,0.8391942538947227,0.45778432966047355,0.541910425067968
CD002122_pub3,3,Pain (dichotomous),11,379.0,100.0,0.8276925539612382,0.6143382235780229,0.299077787914545
CD002122_pub3,4,Adverse effects,8,321.0,83.0,1.592333660097807,0.011421085149582903,0.4069931195811276
CD002122_pub3,6,Adverse effects,42,1585.0,241.0,1.0944814526017832,0.06397282415708257,0.10788382876547142
CD002122_pub3,7,Adverse effects,82,5419.0,931.0,0.850857623997113,0.5447100328452199,0.5008395946409328
CD002203_pub5,3,Adverse events,4,420.0,74.0,0.7800724193914716,0.6154547019542316,0.23638611784143737
CD002203_pub5,3,Number free of pulmonary exacerbation,9,584.0,410.0,1.0290072903567713,0.5828842441125043,0.0658172857045447
CD002203_pub5,5,Adverse effects of antibiotic treatment,50,4634.0,903.0,0.8043786933816017,1.0756334178079807,0.6547407971491925
CD002203_pub5,7,Admission to hospital,4,389.0,53.0,0.918559841613637,0.2193772255476389,0.16916044276079534
CD002203_pub5,9,Acquisition of Pseudomonas aeruginosa,4,307.0,10.0,0.8497471753198533,0.05920999256902347,0.1160543227149109
CD002203_pub5,10,Acquisition of Staphylococcal aureus,6,285.0,38.0,2.8083769155363116,5.272436962537748e-06,0.7831502882020208
CD002203_pub5,13,Acquisition of meticillin-resistant Staphylococcus aureus (MRSA),5,390.0,24.0,1.3908629816401643,0.006847879886824011,0.864847530412646
CD002203_pub5,14,Acquisition of Haemophilus influenzae,4,317.0,33.0,0.8861481823773361,0.16787911747838674,0.12414459993793636
CD002203_pub5,17,Need for additional oral antibiotics,5,430.0,220.0,1.0742709005760285,0.36273483853936367,0.315638723521926
CD002203_pub5,20,Need for intravenous antibiotics,5,430.0,68.0,0.6976090518050508,0.9851098094163594,0.934055318175959
CD002243_pub5,1,28-day all-cause mortality,75,10619.0,2522.0,1.0144552469135417,0.23701210359739575,0.005416843309363317
CD002243_pub5,2,28-day all-cause mortality - sensitivity analysis based on methodological quality,180,31722.0,7140.0,0.9100540374290181,0.5965733671753769,0.2918548363192395
